"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","24.06.2023 01:00 - 24.06.2023 02:00 (CET/CEST)","8","n/e","506","n/e","25","n/e","0","n/e","n/e","n/e","0","","669","n/e","n/e","682","n/e","n/e","0","10","n/e","1"
"BZN|SI","24.06.2023 02:00 - 24.06.2023 03:00 (CET/CEST)","8","n/e","382","n/e","25","n/e","0","n/e","n/e","n/e","0","","650","n/e","n/e","682","n/e","n/e","0","10","n/e","1"
"BZN|SI","24.06.2023 03:00 - 24.06.2023 04:00 (CET/CEST)","8","n/e","298","n/e","26","n/e","0","n/e","n/e","n/e","0","","639","n/e","n/e","682","n/e","n/e","0","10","n/e","1"
"BZN|SI","24.06.2023 04:00 - 24.06.2023 05:00 (CET/CEST)","8","n/e","229","n/e","29","n/e","0","n/e","n/e","n/e","0","","610","n/e","n/e","682","n/e","n/e","0","10","n/e","1"
"BZN|SI","24.06.2023 05:00 - 24.06.2023 06:00 (CET/CEST)","8","n/e","226","n/e","26","n/e","0","n/e","n/e","n/e","0","","641","n/e","n/e","682","n/e","n/e","2","10","n/e","1"
"BZN|SI","24.06.2023 06:00 - 24.06.2023 07:00 (CET/CEST)","8","n/e","226","n/e","26","n/e","0","n/e","n/e","n/e","0","","661","n/e","n/e","682","n/e","n/e","12","10","n/e","1"
"BZN|SI","24.06.2023 07:00 - 24.06.2023 08:00 (CET/CEST)","8","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","691","n/e","n/e","682","n/e","n/e","30","10","n/e","2"
"BZN|SI","24.06.2023 08:00 - 24.06.2023 09:00 (CET/CEST)","8","n/e","224","n/e","28","n/e","0","n/e","n/e","n/e","0","","639","n/e","n/e","682","n/e","n/e","49","10","n/e","2"
"BZN|SI","24.06.2023 09:00 - 24.06.2023 10:00 (CET/CEST)","8","n/e","225","n/e","25","n/e","0","n/e","n/e","n/e","0","","642","n/e","n/e","683","n/e","n/e","69","11","n/e","2"
"BZN|SI","24.06.2023 10:00 - 24.06.2023 11:00 (CET/CEST)","8","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","642","n/e","n/e","683","n/e","n/e","85","11","n/e","2"
"BZN|SI","24.06.2023 11:00 - 24.06.2023 12:00 (CET/CEST)","8","n/e","225","n/e","25","n/e","0","n/e","n/e","n/e","0","","534","n/e","n/e","683","n/e","n/e","97","11","n/e","2"
"BZN|SI","24.06.2023 12:00 - 24.06.2023 13:00 (CET/CEST)","8","n/e","226","n/e","24","n/e","0","n/e","n/e","n/e","0","","400","n/e","n/e","683","n/e","n/e","114","11","n/e","1"
"BZN|SI","24.06.2023 13:00 - 24.06.2023 14:00 (CET/CEST)","8","n/e","225","n/e","24","n/e","0","n/e","n/e","n/e","0","","241","n/e","n/e","683","n/e","n/e","120","11","n/e","1"
"BZN|SI","24.06.2023 14:00 - 24.06.2023 15:00 (CET/CEST)","8","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","218","n/e","n/e","683","n/e","n/e","116","11","n/e","1"
"BZN|SI","24.06.2023 15:00 - 24.06.2023 16:00 (CET/CEST)","8","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","368","n/e","n/e","682","n/e","n/e","99","11","n/e","1"
"BZN|SI","24.06.2023 16:00 - 24.06.2023 17:00 (CET/CEST)","8","n/e","229","n/e","25","n/e","0","n/e","n/e","n/e","0","","631","n/e","n/e","682","n/e","n/e","75","11","n/e","1"
"BZN|SI","24.06.2023 17:00 - 24.06.2023 18:00 (CET/CEST)","8","n/e","292","n/e","25","n/e","0","n/e","n/e","n/e","0","","663","n/e","n/e","681","n/e","n/e","51","11","n/e","1"
"BZN|SI","24.06.2023 18:00 - 24.06.2023 19:00 (CET/CEST)","8","n/e","381","n/e","25","n/e","0","n/e","n/e","n/e","0","","690","n/e","n/e","681","n/e","n/e","30","14","n/e","1"
"BZN|SI","24.06.2023 19:00 - 24.06.2023 20:00 (CET/CEST)","8","n/e","494","n/e","30","n/e","0","n/e","n/e","n/e","0","","712","n/e","n/e","681","n/e","n/e","13","11","n/e","1"
"BZN|SI","24.06.2023 20:00 - 24.06.2023 21:00 (CET/CEST)","8","n/e","504","n/e","31","n/e","0","n/e","n/e","n/e","172","","768","n/e","n/e","681","n/e","n/e","2","11","n/e","1"
"BZN|SI","24.06.2023 21:00 - 24.06.2023 22:00 (CET/CEST)","8","n/e","505","n/e","26","n/e","0","n/e","n/e","n/e","174","","765","n/e","n/e","682","n/e","n/e","0","11","n/e","2"
"BZN|SI","24.06.2023 22:00 - 24.06.2023 23:00 (CET/CEST)","8","n/e","504","n/e","25","n/e","0","n/e","n/e","n/e","169","","694","n/e","n/e","682","n/e","n/e","0","11","n/e","2"
"BZN|SI","24.06.2023 23:00 - 25.06.2023 00:00 (CET/CEST)","8","n/e","486","n/e","26","n/e","0","n/e","n/e","n/e","0","","651","n/e","n/e","682","n/e","n/e","0","11","n/e","2"
"BZN|SI","25.06.2023 00:00 - 25.06.2023 01:00 (CET/CEST)","7","n/e","504","n/e","26","n/e","0","n/e","n/e","n/e","0","","578","n/e","n/e","682","n/e","n/e","0","11","n/e","1"
"BZN|SI","25.06.2023 01:00 - 25.06.2023 02:00 (CET/CEST)","7","n/e","518","n/e","29","n/e","0","n/e","n/e","n/e","0","","515","n/e","n/e","682","n/e","n/e","0","11","n/e","0"
"BZN|SI","25.06.2023 02:00 - 25.06.2023 03:00 (CET/CEST)","7","n/e","520","n/e","28","n/e","0","n/e","n/e","n/e","0","","478","n/e","n/e","682","n/e","n/e","0","10","n/e","0"
"BZN|SI","25.06.2023 03:00 - 25.06.2023 04:00 (CET/CEST)","7","n/e","420","n/e","27","n/e","0","n/e","n/e","n/e","0","","476","n/e","n/e","682","n/e","n/e","0","10","n/e","0"
"BZN|SI","25.06.2023 04:00 - 25.06.2023 05:00 (CET/CEST)","7","n/e","413","n/e","29","n/e","0","n/e","n/e","n/e","0","","443","n/e","n/e","682","n/e","n/e","0","11","n/e","1"
"BZN|SI","25.06.2023 05:00 - 25.06.2023 06:00 (CET/CEST)","7","n/e","317","n/e","29","n/e","0","n/e","n/e","n/e","0","","539","n/e","n/e","682","n/e","n/e","2","11","n/e","1"
"BZN|SI","25.06.2023 06:00 - 25.06.2023 07:00 (CET/CEST)","7","n/e","225","n/e","28","n/e","0","n/e","n/e","n/e","0","","541","n/e","n/e","682","n/e","n/e","17","11","n/e","0"
"BZN|SI","25.06.2023 07:00 - 25.06.2023 08:00 (CET/CEST)","7","n/e","226","n/e","31","n/e","0","n/e","n/e","n/e","0","","585","n/e","n/e","682","n/e","n/e","49","11","n/e","0"
"BZN|SI","25.06.2023 08:00 - 25.06.2023 09:00 (CET/CEST)","7","n/e","225","n/e","30","n/e","0","n/e","n/e","n/e","0","","423","n/e","n/e","682","n/e","n/e","94","11","n/e","0"
"BZN|SI","25.06.2023 09:00 - 25.06.2023 10:00 (CET/CEST)","7","n/e","223","n/e","28","n/e","0","n/e","n/e","n/e","0","","312","n/e","n/e","682","n/e","n/e","132","12","n/e","0"
"BZN|SI","25.06.2023 10:00 - 25.06.2023 11:00 (CET/CEST)","7","n/e","225","n/e","28","n/e","0","n/e","n/e","n/e","0","","224","n/e","n/e","682","n/e","n/e","156","12","n/e","0"
"BZN|SI","25.06.2023 11:00 - 25.06.2023 12:00 (CET/CEST)","7","n/e","225","n/e","28","n/e","0","n/e","n/e","n/e","0","","173","n/e","n/e","683","n/e","n/e","174","11","n/e","0"
"BZN|SI","25.06.2023 12:00 - 25.06.2023 13:00 (CET/CEST)","7","n/e","226","n/e","30","n/e","0","n/e","n/e","n/e","0","","145","n/e","n/e","683","n/e","n/e","197","11","n/e","0"
"BZN|SI","25.06.2023 13:00 - 25.06.2023 14:00 (CET/CEST)","7","n/e","226","n/e","28","n/e","0","n/e","n/e","n/e","0","","144","n/e","n/e","682","n/e","n/e","198","11","n/e","0"
"BZN|SI","25.06.2023 14:00 - 25.06.2023 15:00 (CET/CEST)","7","n/e","220","n/e","26","n/e","0","n/e","n/e","n/e","0","","149","n/e","n/e","682","n/e","n/e","184","11","n/e","0"
"BZN|SI","25.06.2023 15:00 - 25.06.2023 16:00 (CET/CEST)","7","n/e","223","n/e","26","n/e","0","n/e","n/e","n/e","0","","150","n/e","n/e","681","n/e","n/e","162","11","n/e","0"
"BZN|SI","25.06.2023 16:00 - 25.06.2023 17:00 (CET/CEST)","7","n/e","227","n/e","26","n/e","0","n/e","n/e","n/e","0","","374","n/e","n/e","681","n/e","n/e","135","12","n/e","0"
"BZN|SI","25.06.2023 17:00 - 25.06.2023 18:00 (CET/CEST)","7","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","460","n/e","n/e","681","n/e","n/e","79","12","n/e","0"
"BZN|SI","25.06.2023 18:00 - 25.06.2023 19:00 (CET/CEST)","7","n/e","295","n/e","27","n/e","0","n/e","n/e","n/e","0","","616","n/e","n/e","680","n/e","n/e","39","11","n/e","0"
"BZN|SI","25.06.2023 19:00 - 25.06.2023 20:00 (CET/CEST)","7","n/e","377","n/e","32","n/e","0","n/e","n/e","n/e","101","","691","n/e","n/e","680","n/e","n/e","14","11","n/e","0"
"BZN|SI","25.06.2023 20:00 - 25.06.2023 21:00 (CET/CEST)","7","n/e","497","n/e","33","n/e","0","n/e","n/e","n/e","177","","741","n/e","n/e","681","n/e","n/e","2","12","n/e","0"
"BZN|SI","25.06.2023 21:00 - 25.06.2023 22:00 (CET/CEST)","7","n/e","506","n/e","28","n/e","0","n/e","n/e","n/e","176","","762","n/e","n/e","681","n/e","n/e","0","12","n/e","0"
"BZN|SI","25.06.2023 22:00 - 25.06.2023 23:00 (CET/CEST)","7","n/e","502","n/e","28","n/e","0","n/e","n/e","n/e","127","","714","n/e","n/e","681","n/e","n/e","0","12","n/e","0"
"BZN|SI","25.06.2023 23:00 - 26.06.2023 00:00 (CET/CEST)","7","n/e","504","n/e","27","n/e","0","n/e","n/e","n/e","0","","591","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","26.06.2023 00:00 - 26.06.2023 01:00 (CET/CEST)","7","n/e","392","n/e","27","n/e","0","n/e","n/e","n/e","0","","593","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","26.06.2023 01:00 - 26.06.2023 02:00 (CET/CEST)","7","n/e","300","n/e","28","n/e","0","n/e","n/e","n/e","0","","447","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","26.06.2023 02:00 - 26.06.2023 03:00 (CET/CEST)","7","n/e","230","n/e","27","n/e","0","n/e","n/e","n/e","0","","303","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","26.06.2023 03:00 - 26.06.2023 04:00 (CET/CEST)","7","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","293","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","26.06.2023 04:00 - 26.06.2023 05:00 (CET/CEST)","7","n/e","227","n/e","28","n/e","0","n/e","n/e","n/e","0","","402","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","26.06.2023 05:00 - 26.06.2023 06:00 (CET/CEST)","7","n/e","289","n/e","28","n/e","0","n/e","n/e","n/e","0","","497","n/e","n/e","682","n/e","n/e","3","12","n/e","0"
"BZN|SI","26.06.2023 06:00 - 26.06.2023 07:00 (CET/CEST)","7","n/e","372","n/e","29","n/e","0","n/e","n/e","n/e","0","","648","n/e","n/e","682","n/e","n/e","20","12","n/e","0"
"BZN|SI","26.06.2023 07:00 - 26.06.2023 08:00 (CET/CEST)","7","n/e","497","n/e","29","n/e","0","n/e","n/e","n/e","149","","733","n/e","n/e","682","n/e","n/e","55","12","n/e","1"
"BZN|SI","26.06.2023 08:00 - 26.06.2023 09:00 (CET/CEST)","7","n/e","396","n/e","28","n/e","0","n/e","n/e","n/e","150","","738","n/e","n/e","682","n/e","n/e","106","11","n/e","0"
"BZN|SI","26.06.2023 09:00 - 26.06.2023 10:00 (CET/CEST)","7","n/e","303","n/e","27","n/e","0","n/e","n/e","n/e","0","","652","n/e","n/e","681","n/e","n/e","153","11","n/e","0"
"BZN|SI","26.06.2023 10:00 - 26.06.2023 11:00 (CET/CEST)","7","n/e","227","n/e","27","n/e","0","n/e","n/e","n/e","0","","516","n/e","n/e","681","n/e","n/e","183","11","n/e","0"
"BZN|SI","26.06.2023 11:00 - 26.06.2023 12:00 (CET/CEST)","7","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","420","n/e","n/e","681","n/e","n/e","196","12","n/e","0"
"BZN|SI","26.06.2023 12:00 - 26.06.2023 13:00 (CET/CEST)","7","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","319","n/e","n/e","681","n/e","n/e","206","12","n/e","0"
"BZN|SI","26.06.2023 13:00 - 26.06.2023 14:00 (CET/CEST)","7","n/e","230","n/e","27","n/e","0","n/e","n/e","n/e","0","","244","n/e","n/e","681","n/e","n/e","202","11","n/e","0"
"BZN|SI","26.06.2023 14:00 - 26.06.2023 15:00 (CET/CEST)","7","n/e","283","n/e","27","n/e","0","n/e","n/e","n/e","0","","246","n/e","n/e","681","n/e","n/e","182","11","n/e","0"
"BZN|SI","26.06.2023 15:00 - 26.06.2023 16:00 (CET/CEST)","7","n/e","344","n/e","27","n/e","0","n/e","n/e","n/e","0","","252","n/e","n/e","681","n/e","n/e","156","11","n/e","0"
"BZN|SI","26.06.2023 16:00 - 26.06.2023 17:00 (CET/CEST)","7","n/e","377","n/e","26","n/e","0","n/e","n/e","n/e","0","","271","n/e","n/e","680","n/e","n/e","130","11","n/e","0"
"BZN|SI","26.06.2023 17:00 - 26.06.2023 18:00 (CET/CEST)","7","n/e","484","n/e","26","n/e","0","n/e","n/e","n/e","95","","432","n/e","n/e","681","n/e","n/e","77","12","n/e","0"
"BZN|SI","26.06.2023 18:00 - 26.06.2023 19:00 (CET/CEST)","7","n/e","504","n/e","27","n/e","0","n/e","n/e","n/e","136","","588","n/e","n/e","681","n/e","n/e","37","11","n/e","0"
"BZN|SI","26.06.2023 19:00 - 26.06.2023 20:00 (CET/CEST)","7","n/e","511","n/e","32","n/e","0","n/e","n/e","n/e","167","","705","n/e","n/e","681","n/e","n/e","13","11","n/e","0"
"BZN|SI","26.06.2023 20:00 - 26.06.2023 21:00 (CET/CEST)","7","n/e","506","n/e","31","n/e","0","n/e","n/e","n/e","170","","753","n/e","n/e","681","n/e","n/e","2","12","n/e","0"
"BZN|SI","26.06.2023 21:00 - 26.06.2023 22:00 (CET/CEST)","7","n/e","504","n/e","27","n/e","0","n/e","n/e","n/e","148","","734","n/e","n/e","681","n/e","n/e","0","12","n/e","0"
"BZN|SI","26.06.2023 22:00 - 26.06.2023 23:00 (CET/CEST)","7","n/e","498","n/e","27","n/e","0","n/e","n/e","n/e","169","","667","n/e","n/e","682","n/e","n/e","0","12","n/e","0"
"BZN|SI","26.06.2023 23:00 - 27.06.2023 00:00 (CET/CEST)","7","n/e","502","n/e","26","n/e","0","n/e","n/e","n/e","134","","616","n/e","n/e","682","n/e","n/e","0","11","n/e","0"
"BZN|SI","27.06.2023 00:00 - 27.06.2023 01:00 (CET/CEST)","7","n/e","500","n/e","27","n/e","0","n/e","n/e","n/e","0","","546","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","27.06.2023 01:00 - 27.06.2023 02:00 (CET/CEST)","7","n/e","389","n/e","28","n/e","0","n/e","n/e","n/e","0","","400","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","27.06.2023 02:00 - 27.06.2023 03:00 (CET/CEST)","7","n/e","296","n/e","26","n/e","0","n/e","n/e","n/e","0","","249","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","27.06.2023 03:00 - 27.06.2023 04:00 (CET/CEST)","7","n/e","228","n/e","26","n/e","0","n/e","n/e","n/e","0","","241","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","27.06.2023 04:00 - 27.06.2023 05:00 (CET/CEST)","7","n/e","227","n/e","27","n/e","0","n/e","n/e","n/e","0","","241","n/e","n/e","681","n/e","n/e","0","11","n/e","0"
"BZN|SI","27.06.2023 05:00 - 27.06.2023 06:00 (CET/CEST)","7","n/e","288","n/e","28","n/e","0","n/e","n/e","n/e","0","","390","n/e","n/e","682","n/e","n/e","2","11","n/e","0"
"BZN|SI","27.06.2023 06:00 - 27.06.2023 07:00 (CET/CEST)","7","n/e","370","n/e","29","n/e","0","n/e","n/e","n/e","0","","626","n/e","n/e","682","n/e","n/e","11","10","n/e","0"
"BZN|SI","27.06.2023 07:00 - 27.06.2023 08:00 (CET/CEST)","7","n/e","489","n/e","29","n/e","0","n/e","n/e","n/e","101","","704","n/e","n/e","682","n/e","n/e","28","11","n/e","0"
"BZN|SI","27.06.2023 08:00 - 27.06.2023 09:00 (CET/CEST)","7","n/e","504","n/e","28","n/e","0","n/e","n/e","n/e","133","","698","n/e","n/e","682","n/e","n/e","49","11","n/e","2"
"BZN|SI","27.06.2023 09:00 - 27.06.2023 10:00 (CET/CEST)","7","n/e","505","n/e","27","n/e","0","n/e","n/e","n/e","0","","588","n/e","n/e","682","n/e","n/e","54","10","n/e","1"
"BZN|SI","27.06.2023 10:00 - 27.06.2023 11:00 (CET/CEST)","7","n/e","525","n/e","27","n/e","0","n/e","n/e","n/e","0","","529","n/e","n/e","682","n/e","n/e","53","11","n/e","2"
"BZN|SI","27.06.2023 11:00 - 27.06.2023 12:00 (CET/CEST)","7","n/e","506","n/e","25","n/e","0","n/e","n/e","n/e","0","","418","n/e","n/e","682","n/e","n/e","51","11","n/e","2"
"BZN|SI","27.06.2023 12:00 - 27.06.2023 13:00 (CET/CEST)","7","n/e","506","n/e","24","n/e","0","n/e","n/e","n/e","0","","332","n/e","n/e","682","n/e","n/e","50","12","n/e","2"
"BZN|SI","27.06.2023 13:00 - 27.06.2023 14:00 (CET/CEST)","7","n/e","513","n/e","25","n/e","0","n/e","n/e","n/e","0","","258","n/e","n/e","683","n/e","n/e","44","12","n/e","1"
"BZN|SI","27.06.2023 14:00 - 27.06.2023 15:00 (CET/CEST)","7","n/e","500","n/e","25","n/e","0","n/e","n/e","n/e","142","","169","n/e","n/e","683","n/e","n/e","33","12","n/e","2"
"BZN|SI","27.06.2023 15:00 - 27.06.2023 16:00 (CET/CEST)","7","n/e","507","n/e","25","n/e","0","n/e","n/e","n/e","102","","173","n/e","n/e","684","n/e","n/e","30","12","n/e","2"
"BZN|SI","27.06.2023 16:00 - 27.06.2023 17:00 (CET/CEST)","7","n/e","507","n/e","25","n/e","0","n/e","n/e","n/e","166","","283","n/e","n/e","684","n/e","n/e","29","11","n/e","2"
"BZN|SI","27.06.2023 17:00 - 27.06.2023 18:00 (CET/CEST)","7","n/e","505","n/e","25","n/e","0","n/e","n/e","n/e","102","","424","n/e","n/e","684","n/e","n/e","18","12","n/e","1"
"BZN|SI","27.06.2023 18:00 - 27.06.2023 19:00 (CET/CEST)","7","n/e","505","n/e","26","n/e","0","n/e","n/e","n/e","103","","573","n/e","n/e","684","n/e","n/e","8","11","n/e","1"
"BZN|SI","27.06.2023 19:00 - 27.06.2023 20:00 (CET/CEST)","7","n/e","510","n/e","31","n/e","0","n/e","n/e","n/e","164","","779","n/e","n/e","684","n/e","n/e","4","11","n/e","2"
"BZN|SI","27.06.2023 20:00 - 27.06.2023 21:00 (CET/CEST)","7","n/e","506","n/e","30","n/e","0","n/e","n/e","n/e","162","","792","n/e","n/e","684","n/e","n/e","1","11","n/e","2"
"BZN|SI","27.06.2023 21:00 - 27.06.2023 22:00 (CET/CEST)","7","n/e","500","n/e","26","n/e","0","n/e","n/e","n/e","143","","799","n/e","n/e","684","n/e","n/e","0","11","n/e","2"
"BZN|SI","27.06.2023 22:00 - 27.06.2023 23:00 (CET/CEST)","7","n/e","491","n/e","26","n/e","0","n/e","n/e","n/e","0","","726","n/e","n/e","684","n/e","n/e","0","11","n/e","2"
"BZN|SI","27.06.2023 23:00 - 28.06.2023 00:00 (CET/CEST)","7","n/e","499","n/e","26","n/e","0","n/e","n/e","n/e","0","","721","n/e","n/e","684","n/e","n/e","0","11","n/e","2"
"BZN|SI","28.06.2023 00:00 - 28.06.2023 01:00 (CET/CEST)","7","n/e","505","n/e","26","n/e","0","n/e","n/e","n/e","0","","652","n/e","n/e","683","n/e","n/e","0","10","n/e","2"
"BZN|SI","28.06.2023 01:00 - 28.06.2023 02:00 (CET/CEST)","7","n/e","505","n/e","27","n/e","0","n/e","n/e","n/e","0","","636","n/e","n/e","684","n/e","n/e","0","11","n/e","2"
"BZN|SI","28.06.2023 02:00 - 28.06.2023 03:00 (CET/CEST)","7","n/e","392","n/e","26","n/e","0","n/e","n/e","n/e","0","","521","n/e","n/e","684","n/e","n/e","0","11","n/e","2"
"BZN|SI","28.06.2023 03:00 - 28.06.2023 04:00 (CET/CEST)","7","n/e","371","n/e","26","n/e","0","n/e","n/e","n/e","0","","403","n/e","n/e","685","n/e","n/e","0","10","n/e","2"
"BZN|SI","28.06.2023 04:00 - 28.06.2023 05:00 (CET/CEST)","7","n/e","362","n/e","27","n/e","0","n/e","n/e","n/e","0","","282","n/e","n/e","685","n/e","n/e","0","10","n/e","2"
"BZN|SI","28.06.2023 05:00 - 28.06.2023 06:00 (CET/CEST)","7","n/e","441","n/e","28","n/e","0","n/e","n/e","n/e","0","","454","n/e","n/e","685","n/e","n/e","1","10","n/e","2"
"BZN|SI","28.06.2023 06:00 - 28.06.2023 07:00 (CET/CEST)","7","n/e","501","n/e","28","n/e","0","n/e","n/e","n/e","0","","680","n/e","n/e","685","n/e","n/e","5","10","n/e","2"
"BZN|SI","28.06.2023 07:00 - 28.06.2023 08:00 (CET/CEST)","7","n/e","505","n/e","30","n/e","0","n/e","n/e","n/e","1","","784","n/e","n/e","685","n/e","n/e","14","10","n/e","2"
"BZN|SI","28.06.2023 08:00 - 28.06.2023 09:00 (CET/CEST)","7","n/e","505","n/e","29","n/e","0","n/e","n/e","n/e","92","","782","n/e","n/e","684","n/e","n/e","35","11","n/e","2"
"BZN|SI","28.06.2023 09:00 - 28.06.2023 10:00 (CET/CEST)","7","n/e","499","n/e","28","n/e","0","n/e","n/e","n/e","82","","700","n/e","n/e","684","n/e","n/e","71","12","n/e","2"
"BZN|SI","28.06.2023 10:00 - 28.06.2023 11:00 (CET/CEST)","7","n/e","499","n/e","26","n/e","0","n/e","n/e","n/e","0","","620","n/e","n/e","684","n/e","n/e","109","11","n/e","2"
"BZN|SI","28.06.2023 11:00 - 28.06.2023 12:00 (CET/CEST)","7","n/e","375","n/e","25","n/e","0","n/e","n/e","n/e","0","","404","n/e","n/e","684","n/e","n/e","136","11","n/e","1"
"BZN|SI","28.06.2023 12:00 - 28.06.2023 13:00 (CET/CEST)","7","n/e","303","n/e","26","n/e","0","n/e","n/e","n/e","0","","354","n/e","n/e","684","n/e","n/e","157","11","n/e","1"
"BZN|SI","28.06.2023 13:00 - 28.06.2023 14:00 (CET/CEST)","7","n/e","277","n/e","27","n/e","0","n/e","n/e","n/e","0","","273","n/e","n/e","684","n/e","n/e","151","11","n/e","1"
"BZN|SI","28.06.2023 14:00 - 28.06.2023 15:00 (CET/CEST)","7","n/e","248","n/e","25","n/e","0","n/e","n/e","n/e","0","","269","n/e","n/e","683","n/e","n/e","137","11","n/e","1"
"BZN|SI","28.06.2023 15:00 - 28.06.2023 16:00 (CET/CEST)","7","n/e","275","n/e","26","n/e","0","n/e","n/e","n/e","0","","279","n/e","n/e","683","n/e","n/e","121","11","n/e","0"
"BZN|SI","28.06.2023 16:00 - 28.06.2023 17:00 (CET/CEST)","7","n/e","373","n/e","25","n/e","0","n/e","n/e","n/e","0","","392","n/e","n/e","683","n/e","n/e","111","11","n/e","0"
"BZN|SI","28.06.2023 17:00 - 28.06.2023 18:00 (CET/CEST)","7","n/e","494","n/e","25","n/e","0","n/e","n/e","n/e","0","","602","n/e","n/e","683","n/e","n/e","70","11","n/e","1"
"BZN|SI","28.06.2023 18:00 - 28.06.2023 19:00 (CET/CEST)","7","n/e","499","n/e","26","n/e","0","n/e","n/e","n/e","101","","637","n/e","n/e","683","n/e","n/e","36","10","n/e","0"
"BZN|SI","28.06.2023 19:00 - 28.06.2023 20:00 (CET/CEST)","7","n/e","503","n/e","31","n/e","0","n/e","n/e","n/e","149","","804","n/e","n/e","683","n/e","n/e","13","10","n/e","0"
"BZN|SI","28.06.2023 20:00 - 28.06.2023 21:00 (CET/CEST)","7","n/e","506","n/e","31","n/e","0","n/e","n/e","n/e","154","","811","n/e","n/e","683","n/e","n/e","2","11","n/e","0"
"BZN|SI","28.06.2023 21:00 - 28.06.2023 22:00 (CET/CEST)","7","n/e","500","n/e","26","n/e","0","n/e","n/e","n/e","164","","810","n/e","n/e","684","n/e","n/e","0","11","n/e","0"
"BZN|SI","28.06.2023 22:00 - 28.06.2023 23:00 (CET/CEST)","7","n/e","499","n/e","26","n/e","0","n/e","n/e","n/e","129","","720","n/e","n/e","684","n/e","n/e","0","11","n/e","0"
"BZN|SI","28.06.2023 23:00 - 29.06.2023 00:00 (CET/CEST)","7","n/e","500","n/e","25","n/e","0","n/e","n/e","n/e","0","","675","n/e","n/e","684","n/e","n/e","0","11","n/e","0"
"BZN|SI","29.06.2023 00:00 - 29.06.2023 01:00 (CET/CEST)","6","n/e","500","n/e","26","n/e","0","n/e","n/e","n/e","0","","535","n/e","n/e","684","n/e","n/e","0","10","n/e","0"
"BZN|SI","29.06.2023 01:00 - 29.06.2023 02:00 (CET/CEST)","6","n/e","500","n/e","28","n/e","0","n/e","n/e","n/e","0","","389","n/e","n/e","684","n/e","n/e","0","10","n/e","0"
"BZN|SI","29.06.2023 02:00 - 29.06.2023 03:00 (CET/CEST)","6","n/e","504","n/e","26","n/e","0","n/e","n/e","n/e","0","","241","n/e","n/e","684","n/e","n/e","0","10","n/e","0"
"BZN|SI","29.06.2023 03:00 - 29.06.2023 04:00 (CET/CEST)","6","n/e","505","n/e","26","n/e","0","n/e","n/e","n/e","0","","237","n/e","n/e","684","n/e","n/e","0","10","n/e","0"
"BZN|SI","29.06.2023 04:00 - 29.06.2023 05:00 (CET/CEST)","6","n/e","502","n/e","27","n/e","0","n/e","n/e","n/e","0","","237","n/e","n/e","684","n/e","n/e","0","10","n/e","0"
"BZN|SI","29.06.2023 05:00 - 29.06.2023 06:00 (CET/CEST)","6","n/e","498","n/e","28","n/e","0","n/e","n/e","n/e","0","","377","n/e","n/e","684","n/e","n/e","3","11","n/e","0"
"BZN|SI","29.06.2023 06:00 - 29.06.2023 07:00 (CET/CEST)","6","n/e","525","n/e","28","n/e","0","n/e","n/e","n/e","0","","611","n/e","n/e","684","n/e","n/e","20","10","n/e","0"
